,Upstream conc. [mg/L],Downstream conc. [mg/L]
2016-08-01 15:32:20,16.700507614213198,20.050761421319798
2016-08-01 15:32:21,16.700507614213198,20.050761421319798
2016-08-01 15:32:22,16.700507614213198,20.050761421319798
2016-08-01 15:32:23,16.700507614213198,20.050761421319798
2016-08-01 15:32:24,16.700507614213198,20.050761421319798
2016-08-01 15:32:25,16.700507614213198,20.304568527918782
2016-08-01 15:32:26,16.700507614213198,20.304568527918782
2016-08-01 15:32:27,16.395939086294415,20.304568527918782
2016-08-01 15:32:28,16.395939086294415,20.304568527918782
2016-08-01 15:32:29,16.446700507614214,20.558375634517766
2016-08-01 15:32:30,16.446700507614214,20.304568527918782
2016-08-01 15:32:31,16.700507614213198,20.558375634517766
2016-08-01 15:32:32,16.446700507614214,20.86294416243655
2016-08-01 15:32:33,16.700507614213198,20.86294416243655
2016-08-01 15:32:34,16.446700507614214,21.116751269035532
2016-08-01 15:32:35,16.446700507614214,21.116751269035532
2016-08-01 15:32:36,16.395939086294415,21.116751269035532
2016-08-01 15:32:37,16.395939086294415,21.116751269035532
2016-08-01 15:32:38,16.446700507614214,21.421319796954318
2016-08-01 15:32:39,16.14213197969543,21.421319796954318
2016-08-01 15:32:40,16.14213197969543,21.421319796954318
2016-08-01 15:32:41,16.14213197969543,21.421319796954318
2016-08-01 15:32:42,16.14213197969543,21.675126903553302
2016-08-01 15:32:43,15.888324873096447,21.675126903553302
2016-08-01 15:32:44,16.14213197969543,21.675126903553302
2016-08-01 15:32:45,16.14213197969543,21.675126903553302
2016-08-01 15:32:46,16.14213197969543,21.928934010152286
2016-08-01 15:32:47,15.888324873096447,21.928934010152286
2016-08-01 15:32:48,15.888324873096447,22.233502538071065
2016-08-01 15:32:49,15.888324873096447,22.233502538071065
2016-08-01 15:32:50,15.888324873096447,22.233502538071065
2016-08-01 15:32:51,15.888324873096447,22.233502538071065
2016-08-01 15:32:52,15.888324873096447,22.48730964467005
2016-08-01 15:32:53,15.888324873096447,22.48730964467005
2016-08-01 15:32:54,15.888324873096447,22.79187817258883
2016-08-01 15:32:55,15.888324873096447,22.741116751269033
2016-08-01 15:32:56,15.888324873096447,22.741116751269033
2016-08-01 15:32:57,15.583756345177665,23.04568527918782
2016-08-01 15:32:58,15.888324873096447,23.04568527918782
2016-08-01 15:32:59,15.583756345177665,23.299492385786802
2016-08-01 15:33:00,15.888324873096447,23.299492385786802
2016-08-01 15:33:01,15.583756345177665,23.299492385786802
2016-08-01 15:33:02,15.888324873096447,23.604060913705585
2016-08-01 15:33:03,15.583756345177665,23.604060913705585
2016-08-01 15:33:04,15.888324873096447,23.604060913705585
2016-08-01 15:33:05,15.888324873096447,23.85786802030457
2016-08-01 15:33:06,15.888324873096447,23.85786802030457
2016-08-01 15:33:07,15.888324873096447,24.111675126903553
2016-08-01 15:33:08,15.888324873096447,24.111675126903553
2016-08-01 15:33:09,15.888324873096447,24.16243654822335
2016-08-01 15:33:10,15.888324873096447,24.416243654822335
2016-08-01 15:33:11,15.888324873096447,24.111675126903553
2016-08-01 15:33:12,15.32994923857868,24.416243654822335
2016-08-01 15:33:13,15.888324873096447,24.416243654822335
2016-08-01 15:33:14,15.583756345177665,24.416243654822335
2016-08-01 15:33:15,15.583756345177665,24.670050761421322
2016-08-01 15:33:16,15.583756345177665,24.974619289340104
2016-08-01 15:33:17,15.32994923857868,24.670050761421322
2016-08-01 15:33:18,15.32994923857868,24.974619289340104
2016-08-01 15:33:19,15.32994923857868,25.22842639593909
2016-08-01 15:33:20,15.32994923857868,25.22842639593909
2016-08-01 15:33:21,15.32994923857868,25.482233502538072
2016-08-01 15:33:22,15.583756345177665,24.974619289340104
2016-08-01 15:33:23,15.32994923857868,25.78680203045685
2016-08-01 15:33:24,15.32994923857868,25.78680203045685
2016-08-01 15:33:25,15.32994923857868,25.78680203045685
2016-08-01 15:33:26,15.32994923857868,25.78680203045685
2016-08-01 15:33:27,15.32994923857868,25.78680203045685
2016-08-01 15:33:28,15.32994923857868,26.040609137055835
2016-08-01 15:33:29,15.32994923857868,26.294416243654823
2016-08-01 15:33:30,15.583756345177665,26.598984771573605
2016-08-01 15:33:31,15.32994923857868,26.294416243654823
2016-08-01 15:33:32,15.076142131979696,26.294416243654823
2016-08-01 15:33:33,15.32994923857868,26.598984771573605
2016-08-01 15:33:34,15.025380710659899,27.15736040609137
2016-08-01 15:33:35,15.025380710659899,27.15736040609137
2016-08-01 15:33:36,15.025380710659899,27.15736040609137
2016-08-01 15:33:37,15.025380710659899,27.411167512690355
2016-08-01 15:33:38,15.32994923857868,27.15736040609137
2016-08-01 15:33:39,15.32994923857868,27.411167512690355
2016-08-01 15:33:40,15.32994923857868,27.66497461928934
2016-08-01 15:33:41,15.32994923857868,27.411167512690355
2016-08-01 15:33:42,15.32994923857868,27.969543147208125
2016-08-01 15:33:43,15.32994923857868,27.411167512690355
2016-08-01 15:33:44,15.025380710659899,27.969543147208125
2016-08-01 15:33:45,15.32994923857868,28.22335025380711
2016-08-01 15:33:46,15.076142131979696,28.22335025380711
2016-08-01 15:33:47,15.025380710659899,28.22335025380711
2016-08-01 15:33:48,15.076142131979696,27.969543147208125
2016-08-01 15:33:49,15.32994923857868,28.52791878172589
2016-08-01 15:33:50,15.32994923857868,28.52791878172589
2016-08-01 15:33:51,15.025380710659899,28.781725888324875
2016-08-01 15:33:52,15.076142131979696,28.781725888324875
2016-08-01 15:33:53,15.076142131979696,28.781725888324875
2016-08-01 15:33:54,15.076142131979696,29.086294416243653
2016-08-01 15:33:55,15.025380710659899,29.03553299492386
2016-08-01 15:33:56,15.076142131979696,29.340101522842637
2016-08-01 15:33:57,15.025380710659899,29.340101522842637
2016-08-01 15:33:58,15.076142131979696,29.593908629441625
2016-08-01 15:33:59,15.025380710659899,29.340101522842637
2016-08-01 15:34:00,15.025380710659899,29.593908629441625
2016-08-01 15:34:01,15.076142131979696,29.898477157360407
2016-08-01 15:34:02,15.076142131979696,29.898477157360407
2016-08-01 15:34:03,15.076142131979696,29.898477157360407
2016-08-01 15:34:04,15.025380710659899,29.898477157360407
2016-08-01 15:34:05,15.025380710659899,30.15228426395939
2016-08-01 15:34:06,15.025380710659899,30.15228426395939
2016-08-01 15:34:07,15.025380710659899,30.406091370558375
2016-08-01 15:34:08,15.076142131979696,30.406091370558375
2016-08-01 15:34:09,15.076142131979696,30.406091370558375
2016-08-01 15:34:10,15.025380710659899,30.406091370558375
2016-08-01 15:34:11,15.076142131979696,30.710659898477157
2016-08-01 15:34:12,15.025380710659899,30.710659898477157
2016-08-01 15:34:13,15.025380710659899,30.710659898477157
2016-08-01 15:34:14,14.771573604060915,30.96446700507614
2016-08-01 15:34:15,15.025380710659899,31.269035532994923
2016-08-01 15:34:16,15.076142131979696,30.96446700507614
2016-08-01 15:34:17,15.025380710659899,31.269035532994923
2016-08-01 15:34:18,14.771573604060915,31.52284263959391
2016-08-01 15:34:19,14.771573604060915,31.52284263959391
2016-08-01 15:34:20,14.771573604060915,31.52284263959391
2016-08-01 15:34:21,14.771573604060915,32.08121827411168
2016-08-01 15:34:22,14.771573604060915,31.827411167512693
2016-08-01 15:34:23,14.771573604060915,31.827411167512693
2016-08-01 15:34:24,15.076142131979696,32.33502538071066
2016-08-01 15:34:25,14.771573604060915,32.33502538071066
2016-08-01 15:34:26,14.771573604060915,32.33502538071066
2016-08-01 15:34:27,14.771573604060915,32.33502538071066
2016-08-01 15:34:28,14.771573604060915,32.33502538071066
2016-08-01 15:34:29,14.771573604060915,32.63959390862944
2016-08-01 15:34:30,14.771573604060915,32.89340101522843
2016-08-01 15:34:31,14.771573604060915,32.63959390862944
2016-08-01 15:34:32,14.771573604060915,32.63959390862944
2016-08-01 15:34:33,14.771573604060915,33.14720812182741
2016-08-01 15:34:34,14.771573604060915,33.45177664974619
2016-08-01 15:34:35,14.771573604060915,33.401015228426395
2016-08-01 15:34:36,14.771573604060915,33.705583756345185
2016-08-01 15:34:37,14.771573604060915,33.705583756345185
2016-08-01 15:34:38,14.771573604060915,33.45177664974619
2016-08-01 15:34:39,14.771573604060915,34.01015228426396
2016-08-01 15:34:40,14.771573604060915,34.01015228426396
2016-08-01 15:34:41,14.771573604060915,34.263959390862944
2016-08-01 15:34:42,14.771573604060915,34.263959390862944
2016-08-01 15:34:43,14.771573604060915,34.263959390862944
2016-08-01 15:34:44,14.771573604060915,34.568527918781726
2016-08-01 15:34:45,14.771573604060915,34.263959390862944
2016-08-01 15:34:46,14.771573604060915,34.568527918781726
2016-08-01 15:34:47,14.771573604060915,34.568527918781726
2016-08-01 15:34:48,14.51776649746193,34.82233502538071
2016-08-01 15:34:49,14.771573604060915,34.82233502538071
2016-08-01 15:34:50,14.771573604060915,35.076142131979694
2016-08-01 15:34:51,14.771573604060915,35.076142131979694
2016-08-01 15:34:52,14.51776649746193,35.380710659898476
2016-08-01 15:34:53,14.771573604060915,35.380710659898476
2016-08-01 15:34:54,14.771573604060915,35.380710659898476
2016-08-01 15:34:55,14.771573604060915,35.380710659898476
2016-08-01 15:34:56,14.51776649746193,35.63451776649747
2016-08-01 15:34:57,14.51776649746193,35.63451776649747
2016-08-01 15:34:58,14.51776649746193,35.93908629441624
2016-08-01 15:34:59,14.51776649746193,36.192893401015226
2016-08-01 15:35:00,14.51776649746193,36.192893401015226
2016-08-01 15:35:01,14.213197969543147,36.192893401015226
2016-08-01 15:35:02,14.213197969543147,36.700507614213194
2016-08-01 15:35:03,14.213197969543147,36.44670050761421
2016-08-01 15:35:04,14.213197969543147,36.44670050761421
2016-08-01 15:35:05,14.51776649746193,36.700507614213194
2016-08-01 15:35:06,14.213197969543147,36.700507614213194
2016-08-01 15:35:07,14.213197969543147,36.44670050761421
2016-08-01 15:35:08,14.213197969543147,37.00507614213198
2016-08-01 15:35:09,14.213197969543147,37.00507614213198
2016-08-01 15:35:10,14.51776649746193,37.25888324873097
2016-08-01 15:35:11,14.213197969543147,37.25888324873097
2016-08-01 15:35:12,14.213197969543147,37.25888324873097
2016-08-01 15:35:13,14.51776649746193,37.56345177664975
2016-08-01 15:35:14,14.51776649746193,37.81725888324873
2016-08-01 15:35:15,14.51776649746193,37.56345177664975
2016-08-01 15:35:16,13.959390862944163,37.81725888324873
2016-08-01 15:35:17,14.51776649746193,38.12182741116751
2016-08-01 15:35:18,14.213197969543147,37.56345177664975
2016-08-01 15:35:19,14.213197969543147,38.3248730964467
2016-08-01 15:35:20,13.959390862944163,38.07106598984772
2016-08-01 15:35:21,14.51776649746193,38.37563451776649
2016-08-01 15:35:22,14.213197969543147,38.68020304568528
2016-08-01 15:35:23,14.213197969543147,38.934010152284266
2016-08-01 15:35:24,14.51776649746193,38.934010152284266
2016-08-01 15:35:25,14.213197969543147,39.18781725888325
2016-08-01 15:35:26,14.213197969543147,39.18781725888325
2016-08-01 15:35:27,14.51776649746193,39.18781725888325
2016-08-01 15:35:28,14.51776649746193,39.441624365482234
2016-08-01 15:35:29,14.213197969543147,38.934010152284266
2016-08-01 15:35:30,14.213197969543147,39.746192893401016
2016-08-01 15:35:31,13.959390862944163,39.746192893401016
2016-08-01 15:35:32,14.213197969543147,39.746192893401016
2016-08-01 15:35:33,13.959390862944163,39.746192893401016
2016-08-01 15:35:34,14.213197969543147,39.746192893401016
2016-08-01 15:35:35,14.213197969543147,40.0
2016-08-01 15:35:36,13.959390862944163,40.0
2016-08-01 15:35:37,13.959390862944163,40.0
2016-08-01 15:35:38,13.959390862944163,40.0
2016-08-01 15:35:39,13.959390862944163,40.30456852791878
2016-08-01 15:35:40,13.959390862944163,40.30456852791878
2016-08-01 15:35:41,13.959390862944163,40.30456852791878
2016-08-01 15:35:42,14.213197969543147,40.55837563451777
2016-08-01 15:35:43,13.959390862944163,40.55837563451777
2016-08-01 15:35:44,13.959390862944163,40.55837563451777
2016-08-01 15:35:45,14.213197969543147,40.86294416243655
2016-08-01 15:35:46,13.959390862944163,40.55837563451777
2016-08-01 15:35:47,13.959390862944163,41.11675126903553
2016-08-01 15:35:48,14.213197969543147,40.81218274111676
2016-08-01 15:35:49,13.959390862944163,41.11675126903553
2016-08-01 15:35:50,13.959390862944163,41.370558375634516
2016-08-01 15:35:51,14.213197969543147,41.6751269035533
2016-08-01 15:35:52,13.959390862944163,41.6751269035533
2016-08-01 15:35:53,13.959390862944163,41.370558375634516
2016-08-01 15:35:54,13.959390862944163,41.6751269035533
2016-08-01 15:35:55,13.959390862944163,41.92893401015228
2016-08-01 15:35:56,13.959390862944163,41.92893401015228
2016-08-01 15:35:57,13.959390862944163,42.233502538071065
2016-08-01 15:35:58,13.959390862944163,42.233502538071065
2016-08-01 15:35:59,13.959390862944163,42.18274111675127
2016-08-01 15:36:00,13.959390862944163,42.233502538071065
2016-08-01 15:36:01,13.959390862944163,42.487309644670056
2016-08-01 15:36:02,13.959390862944163,42.487309644670056
2016-08-01 15:36:03,13.959390862944163,42.74111675126904
2016-08-01 15:36:04,13.959390862944163,42.74111675126904
2016-08-01 15:36:05,13.959390862944163,42.74111675126904
2016-08-01 15:36:06,13.959390862944163,43.045685279187815
2016-08-01 15:36:07,13.959390862944163,43.045685279187815
2016-08-01 15:36:08,13.959390862944163,43.2994923857868
2016-08-01 15:36:09,13.959390862944163,43.045685279187815
2016-08-01 15:36:10,13.959390862944163,43.60406091370559
2016-08-01 15:36:11,13.959390862944163,43.60406091370559
2016-08-01 15:36:12,13.959390862944163,43.2994923857868
2016-08-01 15:36:13,13.959390862944163,43.85786802030457
2016-08-01 15:36:14,13.959390862944163,43.85786802030457
2016-08-01 15:36:15,13.959390862944163,43.85786802030457
2016-08-01 15:36:16,13.959390862944163,44.111675126903556
2016-08-01 15:36:17,13.959390862944163,43.60406091370559
2016-08-01 15:36:18,13.959390862944163,43.85786802030457
2016-08-01 15:36:19,13.959390862944163,44.111675126903556
2016-08-01 15:36:20,13.959390862944163,44.111675126903556
2016-08-01 15:36:21,13.959390862944163,44.41624365482234
2016-08-01 15:36:22,13.959390862944163,44.41624365482234
2016-08-01 15:36:23,13.959390862944163,44.67005076142132
2016-08-01 15:36:24,13.959390862944163,44.9746192893401
2016-08-01 15:36:25,13.959390862944163,44.923857868020306
2016-08-01 15:36:26,13.959390862944163,44.9746192893401
2016-08-01 15:36:27,13.959390862944163,45.22842639593908
2016-08-01 15:36:28,13.959390862944163,45.22842639593908
2016-08-01 15:36:29,13.959390862944163,44.9746192893401
2016-08-01 15:36:30,13.959390862944163,45.482233502538065
2016-08-01 15:36:31,13.959390862944163,45.482233502538065
2016-08-01 15:36:32,13.959390862944163,45.482233502538065
2016-08-01 15:36:33,13.705583756345177,45.53299492385787
2016-08-01 15:36:34,13.654822335025381,45.482233502538065
2016-08-01 15:36:35,13.705583756345177,45.786802030456855
2016-08-01 15:36:36,13.959390862944163,46.04060913705584
2016-08-01 15:36:37,13.654822335025381,45.786802030456855
2016-08-01 15:36:38,13.705583756345177,46.04060913705584
2016-08-01 15:36:39,13.705583756345177,46.04060913705584
2016-08-01 15:36:40,13.705583756345177,46.34517766497462
2016-08-01 15:36:41,13.959390862944163,46.04060913705584
2016-08-01 15:36:42,13.705583756345177,46.34517766497462
2016-08-01 15:36:43,13.705583756345177,46.04060913705584
2016-08-01 15:36:44,13.705583756345177,46.598984771573605
2016-08-01 15:36:45,13.705583756345177,46.598984771573605
2016-08-01 15:36:46,13.959390862944163,46.598984771573605
2016-08-01 15:36:47,13.705583756345177,46.34517766497462
2016-08-01 15:36:48,13.705583756345177,47.15736040609137
2016-08-01 15:36:49,13.654822335025381,47.15736040609137
2016-08-01 15:36:50,13.705583756345177,46.85279187817259
2016-08-01 15:36:51,13.705583756345177,47.15736040609137
2016-08-01 15:36:52,13.705583756345177,47.15736040609137
2016-08-01 15:36:53,13.705583756345177,47.41116751269036
2016-08-01 15:36:54,13.705583756345177,47.71573604060914
2016-08-01 15:36:55,13.705583756345177,47.41116751269036
2016-08-01 15:36:56,13.705583756345177,47.71573604060914
2016-08-01 15:36:57,13.705583756345177,47.71573604060914
2016-08-01 15:36:58,13.654822335025381,47.71573604060914
2016-08-01 15:36:59,13.705583756345177,47.71573604060914
2016-08-01 15:37:00,13.654822335025381,47.96954314720812
2016-08-01 15:37:01,13.705583756345177,47.91878172588833
2016-08-01 15:37:02,13.705583756345177,47.96954314720812
2016-08-01 15:37:03,13.705583756345177,47.96954314720812
2016-08-01 15:37:04,13.705583756345177,48.52791878172589
2016-08-01 15:37:05,13.654822335025381,48.223350253807105
2016-08-01 15:37:06,13.705583756345177,48.52791878172589
2016-08-01 15:37:07,13.705583756345177,48.223350253807105
2016-08-01 15:37:08,13.654822335025381,48.2741116751269
2016-08-01 15:37:09,13.654822335025381,48.52791878172589
2016-08-01 15:37:10,13.654822335025381,48.52791878172589
2016-08-01 15:37:11,13.705583756345177,48.78172588832487
2016-08-01 15:37:12,13.705583756345177,48.78172588832487
2016-08-01 15:37:13,13.705583756345177,48.78172588832487
2016-08-01 15:37:14,13.705583756345177,49.08629441624365
2016-08-01 15:37:15,13.705583756345177,49.340101522842644
2016-08-01 15:37:16,13.959390862944163,49.340101522842644
2016-08-01 15:37:17,13.705583756345177,49.340101522842644
2016-08-01 15:37:18,13.654822335025381,49.64467005076142
2016-08-01 15:37:19,13.959390862944163,49.59390862944163
2016-08-01 15:37:20,13.654822335025381,49.59390862944163
2016-08-01 15:37:21,13.959390862944163,49.898477157360404
2016-08-01 15:37:22,13.705583756345177,49.84771573604061
2016-08-01 15:37:23,13.654822335025381,49.59390862944163
2016-08-01 15:37:24,13.705583756345177,49.898477157360404
2016-08-01 15:37:25,13.705583756345177,49.84771573604061
2016-08-01 15:37:26,13.705583756345177,49.898477157360404
2016-08-01 15:37:27,13.654822335025381,50.15228426395939
2016-08-01 15:37:28,13.654822335025381,50.45685279187818
2016-08-01 15:37:29,13.705583756345177,50.45685279187818
2016-08-01 15:37:30,13.705583756345177,50.45685279187818
2016-08-01 15:37:31,13.705583756345177,50.45685279187818
2016-08-01 15:37:32,13.705583756345177,50.45685279187818
2016-08-01 15:37:33,13.705583756345177,50.45685279187818
2016-08-01 15:37:34,13.705583756345177,50.65989847715736
2016-08-01 15:37:35,13.654822335025381,51.01522842639594
2016-08-01 15:37:36,13.401015228426395,50.71065989847716
2016-08-01 15:37:37,13.654822335025381,51.01522842639594
2016-08-01 15:37:38,13.705583756345177,51.01522842639594
2016-08-01 15:37:39,13.654822335025381,50.40609137055837
2016-08-01 15:37:40,13.705583756345177,51.26903553299493
2016-08-01 15:37:41,13.705583756345177,51.26903553299493
2016-08-01 15:37:42,13.705583756345177,51.52284263959391
2016-08-01 15:37:43,13.705583756345177,51.26903553299493
2016-08-01 15:37:44,13.705583756345177,51.26903553299493
2016-08-01 15:37:45,13.654822335025381,51.52284263959391
2016-08-01 15:37:46,13.401015228426395,51.21827411167513
2016-08-01 15:37:47,13.705583756345177,51.827411167512686
2016-08-01 15:37:48,13.654822335025381,51.52284263959391
2016-08-01 15:37:49,13.654822335025381,51.827411167512686
2016-08-01 15:37:50,13.705583756345177,51.827411167512686
2016-08-01 15:37:51,13.401015228426395,51.827411167512686
2016-08-01 15:37:52,13.401015228426395,51.827411167512686
2016-08-01 15:37:53,13.401015228426395,51.827411167512686
2016-08-01 15:37:54,13.654822335025381,52.08121827411167
2016-08-01 15:37:55,13.654822335025381,52.08121827411167
2016-08-01 15:37:56,13.705583756345177,52.08121827411167
2016-08-01 15:37:57,13.401015228426395,52.33502538071066
2016-08-01 15:37:58,13.401015228426395,52.38578680203046
2016-08-01 15:37:59,13.401015228426395,52.38578680203046
2016-08-01 15:38:00,13.401015228426395,52.38578680203046
2016-08-01 15:38:01,13.401015228426395,52.89340101522843
2016-08-01 15:38:02,13.401015228426395,52.63959390862944
2016-08-01 15:38:03,13.705583756345177,52.38578680203046
2016-08-01 15:38:04,13.401015228426395,52.89340101522843
2016-08-01 15:38:05,13.401015228426395,52.63959390862944
2016-08-01 15:38:06,13.147208121827411,53.19796954314721
2016-08-01 15:38:07,13.401015228426395,52.944162436548226
2016-08-01 15:38:08,13.401015228426395,52.89340101522843
2016-08-01 15:38:09,13.401015228426395,53.19796954314721
2016-08-01 15:38:10,13.147208121827411,53.19796954314721
2016-08-01 15:38:11,13.147208121827411,53.19796954314721
2016-08-01 15:38:12,13.147208121827411,53.45177664974619
2016-08-01 15:38:13,13.401015228426395,53.45177664974619
2016-08-01 15:38:14,13.401015228426395,53.756345177664976
2016-08-01 15:38:15,13.401015228426395,53.45177664974619
2016-08-01 15:38:16,13.401015228426395,53.45177664974619
2016-08-01 15:38:17,13.147208121827411,53.45177664974619
2016-08-01 15:38:18,13.147208121827411,53.45177664974619
2016-08-01 15:38:19,13.147208121827411,53.756345177664976
2016-08-01 15:38:20,13.401015228426395,53.756345177664976
2016-08-01 15:38:21,13.147208121827411,53.756345177664976
2016-08-01 15:38:22,13.147208121827411,54.01015228426396
2016-08-01 15:38:23,13.147208121827411,54.01015228426396
2016-08-01 15:38:24,13.401015228426395,54.26395939086295
2016-08-01 15:38:25,13.147208121827411,54.01015228426396
2016-08-01 15:38:26,13.147208121827411,54.26395939086295
2016-08-01 15:38:27,13.147208121827411,54.26395939086295
2016-08-01 15:38:28,13.147208121827411,54.26395939086295
2016-08-01 15:38:29,13.401015228426395,54.26395939086295
2016-08-01 15:38:30,13.401015228426395,54.26395939086295
2016-08-01 15:38:31,13.401015228426395,54.26395939086295
2016-08-01 15:38:32,13.401015228426395,54.568527918781726
2016-08-01 15:38:33,13.147208121827411,54.568527918781726
2016-08-01 15:38:34,13.401015228426395,54.568527918781726
2016-08-01 15:38:35,13.147208121827411,54.82233502538071
2016-08-01 15:38:36,13.401015228426395,54.82233502538071
2016-08-01 15:38:37,13.147208121827411,54.82233502538071
2016-08-01 15:38:38,13.147208121827411,54.82233502538071
2016-08-01 15:38:39,13.147208121827411,54.82233502538071
2016-08-01 15:38:40,13.147208121827411,55.076142131979694
2016-08-01 15:38:41,13.147208121827411,54.82233502538071
2016-08-01 15:38:42,13.147208121827411,55.12690355329949
2016-08-01 15:38:43,13.401015228426395,55.12690355329949
2016-08-01 15:38:44,13.401015228426395,55.380710659898476
2016-08-01 15:38:45,13.401015228426395,55.12690355329949
2016-08-01 15:38:46,13.147208121827411,55.076142131979694
2016-08-01 15:38:47,13.147208121827411,55.380710659898476
2016-08-01 15:38:48,13.401015228426395,55.380710659898476
2016-08-01 15:38:49,13.147208121827411,55.380710659898476
2016-08-01 15:38:50,13.147208121827411,55.380710659898476
2016-08-01 15:38:51,13.147208121827411,55.68527918781726
2016-08-01 15:38:52,13.147208121827411,55.68527918781726
2016-08-01 15:38:53,13.401015228426395,55.63451776649746
2016-08-01 15:38:54,13.147208121827411,55.380710659898476
2016-08-01 15:38:55,13.147208121827411,55.68527918781726
2016-08-01 15:38:56,13.147208121827411,55.68527918781726
2016-08-01 15:38:57,13.401015228426395,55.68527918781726
2016-08-01 15:38:58,13.401015228426395,55.93908629441625
2016-08-01 15:38:59,13.147208121827411,55.63451776649746
2016-08-01 15:39:00,13.147208121827411,55.68527918781726
2016-08-01 15:39:01,13.401015228426395,55.93908629441625
2016-08-01 15:39:02,13.147208121827411,55.93908629441625
2016-08-01 15:39:03,13.147208121827411,55.93908629441625
2016-08-01 15:39:04,13.147208121827411,55.93908629441625
2016-08-01 15:39:05,13.147208121827411,56.19289340101523
2016-08-01 15:39:06,13.147208121827411,55.93908629441625
2016-08-01 15:39:07,13.147208121827411,56.49746192893401
2016-08-01 15:39:08,13.147208121827411,56.8020304568528
2016-08-01 15:39:09,13.147208121827411,56.49746192893401
2016-08-01 15:39:10,13.401015228426395,56.19289340101523
2016-08-01 15:39:11,13.401015228426395,56.19289340101523
2016-08-01 15:39:12,13.147208121827411,56.75126903553299
2016-08-01 15:39:13,13.401015228426395,56.49746192893401
2016-08-01 15:39:14,13.401015228426395,57.05583756345178
2016-08-01 15:39:15,13.147208121827411,56.75126903553299
2016-08-01 15:39:16,13.147208121827411,57.05583756345178
2016-08-01 15:39:17,13.147208121827411,57.05583756345178
2016-08-01 15:39:18,13.147208121827411,57.05583756345178
2016-08-01 15:39:19,13.147208121827411,57.05583756345178
2016-08-01 15:39:20,13.147208121827411,57.05583756345178
2016-08-01 15:39:21,13.147208121827411,57.005076142131976
2016-08-01 15:39:22,13.147208121827411,57.05583756345178
2016-08-01 15:39:23,13.147208121827411,57.05583756345178
2016-08-01 15:39:24,13.401015228426395,57.005076142131976
2016-08-01 15:39:25,13.147208121827411,57.05583756345178
2016-08-01 15:39:26,13.147208121827411,57.309644670050766
2016-08-01 15:39:27,13.147208121827411,57.309644670050766
2016-08-01 15:39:28,13.147208121827411,57.56345177664975
2016-08-01 15:39:29,13.147208121827411,57.56345177664975
2016-08-01 15:39:30,13.147208121827411,57.56345177664975
2016-08-01 15:39:31,13.147208121827411,57.25888324873096
2016-08-01 15:39:32,13.147208121827411,57.56345177664975
2016-08-01 15:39:33,13.147208121827411,57.56345177664975
2016-08-01 15:39:34,13.147208121827411,57.81725888324873
2016-08-01 15:39:35,13.401015228426395,57.86802030456853
2016-08-01 15:39:36,13.147208121827411,57.005076142131976
2016-08-01 15:39:37,13.147208121827411,57.56345177664975
2016-08-01 15:39:38,13.147208121827411,57.86802030456853
2016-08-01 15:39:39,13.147208121827411,57.86802030456853
2016-08-01 15:39:40,13.147208121827411,57.86802030456853
2016-08-01 15:39:41,13.147208121827411,57.86802030456853
2016-08-01 15:39:42,13.147208121827411,57.81725888324873
2016-08-01 15:39:43,13.147208121827411,57.86802030456853
2016-08-01 15:39:44,13.147208121827411,57.56345177664975
2016-08-01 15:39:45,13.147208121827411,57.56345177664975
2016-08-01 15:39:46,13.147208121827411,57.86802030456853
2016-08-01 15:39:47,13.147208121827411,58.121827411167516
2016-08-01 15:39:48,13.147208121827411,58.121827411167516
2016-08-01 15:39:49,13.147208121827411,58.121827411167516
2016-08-01 15:39:50,13.147208121827411,58.121827411167516
2016-08-01 15:39:51,13.147208121827411,58.121827411167516
2016-08-01 15:39:52,13.147208121827411,58.121827411167516
2016-08-01 15:39:53,13.147208121827411,58.42639593908629
2016-08-01 15:39:54,13.147208121827411,58.121827411167516
2016-08-01 15:39:55,13.147208121827411,58.42639593908629
2016-08-01 15:39:56,13.147208121827411,58.42639593908629
2016-08-01 15:39:57,13.147208121827411,58.3756345177665
2016-08-01 15:39:58,13.147208121827411,58.42639593908629
2016-08-01 15:39:59,13.147208121827411,58.42639593908629
2016-08-01 15:40:00,13.147208121827411,58.42639593908629
2016-08-01 15:40:01,13.147208121827411,58.42639593908629
2016-08-01 15:40:02,12.84263959390863,58.42639593908629
2016-08-01 15:40:03,13.147208121827411,58.680203045685275
2016-08-01 15:40:04,12.84263959390863,58.629441624365484
2016-08-01 15:40:05,13.147208121827411,58.42639593908629
2016-08-01 15:40:06,13.147208121827411,58.680203045685275
2016-08-01 15:40:07,13.147208121827411,58.42639593908629
2016-08-01 15:40:08,12.84263959390863,58.680203045685275
2016-08-01 15:40:09,13.147208121827411,58.629441624365484
2016-08-01 15:40:10,12.84263959390863,58.3756345177665
2016-08-01 15:40:11,12.84263959390863,58.93401015228426
2016-08-01 15:40:12,12.84263959390863,58.93401015228426
2016-08-01 15:40:13,12.84263959390863,58.93401015228426
2016-08-01 15:40:14,12.84263959390863,58.93401015228426
2016-08-01 15:40:15,13.147208121827411,58.680203045685275
2016-08-01 15:40:16,13.147208121827411,58.93401015228426
2016-08-01 15:40:17,13.147208121827411,58.93401015228426
2016-08-01 15:40:18,13.147208121827411,58.93401015228426
2016-08-01 15:40:19,12.84263959390863,58.93401015228426
2016-08-01 15:40:20,12.84263959390863,58.93401015228426
2016-08-01 15:40:21,12.84263959390863,59.23857868020305
