date [yyyy-mm-dd HH:MM];J [mm/h];Q [mm/h];ET [mm/h];Cin [-];wi [-];measC_Q [-]
2015-09-03 17:00;0;0.04844613;0.005011453;-4.48;0.530565216;-999
2015-09-03 18:00;0;0.045946072;0;-4.48;0.530344719;-999
2015-09-03 19:00;3.702557177;0.046926095;0;-4.48;0.548355901;-6.63
2015-09-03 20:00;1.2;0.045311057;0;-4.48;0.553897308;-999
2015-09-03 21:00;5;0.04927115;0;-7.03;0.577656094;-999
2015-09-03 22:00;5;0.087627045;0;-7.03;0.601230808;-6.67
2015-09-03 23:00;0.4;0.273766388;0;-6.93;0.601836609;-6.71
2015-09-04 00:00;0;0.257696013;0;-6.58;0.600599913;-999
2015-09-04 01:00;1.2;0.22113016;0;-6.58;0.605297557;-999
2015-09-04 02:00;0;0.206854827;0;-6.58;0.60430485;-6.36
2015-09-04 03:00;0;0.187779382;0;-6.58;0.603403688;-6.29
2015-09-04 04:00;0.2;0.169933965;0;-6.58;0.603547977;-999
2015-09-04 05:00;1.2;0.157358672;0;-6.58;0.608551662;-999
2015-09-04 06:00;2.6;0.15171854;0;-6.58;0.620301083;-999
2015-09-04 07:00;3.3;0.165568863;0.00132124;-7.24;0.635337028;-6.49
2015-09-04 08:00;2;0.213284977;0.0023919;-7.24;0.64390008;-999
2015-09-04 09:00;1;0.271171327;0.11905833;-6.95;0.646826397;-6.5
2015-09-04 10:00;0;0.309497222;0.109613273;-6.95;0.644657937;-6.26
2015-09-04 11:00;0.767258373;0.278896508;0.03200992;-6.95;0.647005121;-999
2015-09-04 12:00;1.6;0.260011067;0.04821387;-6.95;0.653204411;-999
2015-09-04 13:00;0.2;0.249125813;0.04332354;-6.52;0.652760742;-6.26
2015-09-04 14:00;0;0.229840363;0.012974885;-6.52;0.651576861;-6.47
2015-09-04 15:00;0;0.213929992;0.022097545;-5.24;0.650412477;-999
2015-09-04 16:00;0;0.198784638;0.020069542;-5.24;0.649333416;-999
2015-09-04 17:00;0;0.185374325;0.003336325;-5.24;0.648423002;-999
2015-09-04 18:00;0;0.173914058;0;-5.24;0.64758838;-999
2015-09-04 19:00;0;0.16329881;0;-5.24;0.646804701;-999
2015-09-04 20:00;0;0.153123573;0;-5.24;0.646069854;-999
2015-09-04 21:00;0.182532457;0.144118363;0;-5.24;0.646338032;-999
2015-09-04 22:00;0;0.13628318;0;-5.24;0.645684003;-5.85
2015-09-04 23:00;0;0.130058035;0;-3.89;0.645059848;-999
2015-09-05 00:00;0;0.123947892;0;-3.89;0.644465016;-999
2015-09-05 01:00;0;0.119087779;0;-3.89;0.643893508;-999
2015-09-05 02:00;0;0.114332668;0;-3.89;0.64334482;-999
2015-09-05 03:00;0;0.110452577;0;-3.89;0.642814753;-999
2015-09-05 04:00;0;0.10671749;0;-3.89;0.642302611;-999
2015-09-05 05:00;0;0.103517415;0;-3.89;0.641805826;-6.36
2015-09-05 06:00;0;0.100632348;0.007692585;-3.89;0.641274942;-999
2015-09-05 07:00;0;0.098252293;0.08687498;-3.89;0.640261974;-999
2015-09-05 08:00;0;0.097082265;0.166373623;-3.89;0.638759143;-999
2015-09-05 09:00;0;0.095717233;0.185864841;-3.89;0.637141383;-999
2015-09-05 10:00;0;0.094652209;0.195076751;-3.89;0.635471321;-5.97
2015-09-05 11:00;0;0.092792165;0.26587474;-3.89;0.633368934;-999
2015-09-05 12:00;0;0.090347108;0.238722407;-3.89;0.63144751;-999
2015-09-05 13:00;0;0.089177081;0.186587617;-3.89;0.629856632;-6.61
2015-09-05 14:00;0;0.086662022;0.051676155;-3.89;0.629118663;-999
2015-09-05 15:00;0;0.083841956;0.025365255;-3.89;0.628558212;-999
2015-09-05 16:00;0;0.081726907;0.021980951;-3.89;0.628029004;-999
2015-09-05 17:00;0;0.080206871;0.004978435;-3.89;0.627613059;-999
2015-09-05 18:00;0;0.078791838;0;-3.89;0.627234933;-999
2015-09-05 19:00;0;0.077526809;0;-3.89;0.626862878;-999
2015-09-05 20:00;0;0.07671179;0;-3.89;0.626494735;-6.74
2015-09-05 21:00;0;0.07585177;0;-3.89;0.626130718;-999
2015-09-05 22:00;0;0.074456737;0;-3.89;0.625773397;-999
2015-09-05 23:00;0;0.073116706;0;-3.89;0.625422506;-999
2015-09-06 00:00;0;0.072616694;0;-3.89;0.625074015;-999
2015-09-06 01:00;0;0.071676672;0;-3.89;0.624730035;-999
2015-09-06 02:00;0;0.070841653;0;-3.89;0.624390063;-999
2015-09-06 03:00;0;0.069341618;0;-3.89;0.624057289;-999
2015-09-06 04:00;0;0.067921585;0;-3.89;0.62373133;-999
2015-09-06 05:00;0;0.066596554;0;-3.89;0.62341173;-6.88
2015-09-06 06:00;0;0.06558653;0.000763532;-3.89;0.623092219;-999
2015-09-06 07:00;0;0.065066518;0.069945722;-3.89;0.622344022;-999
2015-09-06 08:00;0;0.065256523;0.130949865;-3.89;0.621214704;-999
2015-09-06 09:00;0;0.065071518;0.210327787;-3.89;0.619591549;-999
2015-09-06 10:00;0;0.064626508;0.267524072;-3.89;0.617614051;-999
2015-09-06 11:00;0;0.064126496;0.236307995;-3.89;0.615833508;-999
2015-09-06 12:00;0;0.063811489;0.308897189;-3.89;0.613602063;-999
2015-09-06 13:00;0;0.063236476;0.26739974;-3.89;0.611632011;-999
2015-09-06 14:00;0;0.06170644;0.095386815;-3.89;0.610741378;-6.78
2015-09-06 15:00;0;0.060151404;0.024990712;-3.89;0.610296953;-999
2015-09-06 16:00;0;0.058801372;0.024142056;-3.89;0.609864296;-999
2015-09-06 17:00;0;0.057886351;0.006571018;-3.89;0.609545543;-999
2015-09-06 18:00;0;0.057156334;0;-3.89;0.609271247;-999
2015-09-06 19:00;0;0.056246312;0;-3.89;0.609001318;-999
2015-09-06 20:00;0;0.0557313;0;-3.89;0.608733861;-999
2015-09-06 21:00;0;0.055481295;0;-3.89;0.608467604;-999
2015-09-06 22:00;0;0.054691276;0;-3.89;0.608205138;-999
2015-09-06 23:00;0;0.053706253;0;-3.89;0.607947399;-999
2015-09-07 00:00;0;0.052921235;0;-3.89;0.607693427;-6.92
2015-09-07 01:00;0;0.052501225;0;-3.89;0.607441471;-999
2015-09-07 02:00;0;0.052321221;0;-3.89;0.607190379;-999
2015-09-07 03:00;0;0.051761208;0;-3.89;0.606941975;-999
2015-09-07 04:00;0;0.051241196;0;-3.89;0.606696066;-999
2015-09-07 05:00;0;0.050941189;0;-3.89;0.606451596;-999
2015-09-07 06:00;0;0.050681183;0.000817186;-3.89;0.606203282;-999
2015-09-07 07:00;0;0.050421176;0.063247276;-3.89;0.605567118;-999
2015-09-07 08:00;0;0.05098119;0.121819983;-3.89;0.60456321;-999
2015-09-07 09:00;0;0.051701206;0.204024005;-3.89;0.603043508;-999
2015-09-07 10:00;0;0.052036214;0.290456343;-3.89;0.600983505;-999
2015-09-07 11:00;0;0.052361222;0.278803194;-3.89;0.598994572;-6.84
2015-09-07 12:00;0;0.052441224;0.316904473;-3.89;0.596767788;-999
2015-09-07 13:00;0;0.052841233;0.294697041;-3.89;0.594677492;-999
2015-09-07 14:00;0;0.052011214;0.148311964;-3.89;0.593503529;-999
2015-09-07 15:00;0;0.050861187;0.055732677;-3.89;0.592912088;-999
2015-09-07 16:00;0;0.049631158;0.02547669;-3.89;0.592515121;-999
2015-09-07 17:00;0;0.048791138;0.006427082;-3.89;0.592240913;-999
2015-09-07 18:00;0;0.047681113;0;-3.89;0.592012089;-999
2015-09-07 19:00;0;0.047066098;0;-3.89;0.591786217;-999
2015-09-07 20:00;0;0.046361082;0;-3.89;0.591563728;-7.28
2015-09-07 21:00;0;0.045731067;0;-3.89;0.591344262;-999
2015-09-07 22:00;0;0.045341058;0;-3.89;0.591126668;-999
2015-09-07 23:00;0;0.04499105;0;-3.89;0.590910754;-999
2015-09-08 00:00;0;0.044716043;0;-3.89;0.59069616;-999
2015-09-08 01:00;0;0.044711043;0;-3.89;0.590481589;-999
2015-09-08 02:00;0;0.044601041;0;-3.89;0.590267547;-7.01
2015-09-08 03:00;0;0.044306034;0;-3.89;0.59005492;-999
2015-09-08 04:00;0;0.043801022;0;-3.89;0.589844717;-999
2015-09-08 05:00;0;0.043191008;0;-3.89;0.589637441;-999
2015-09-08 06:00;0;0.042710997;0;-3.89;0.589432469;-999
2015-09-08 07:00;0;0.042335988;0.053071665;-3.89;0.588898526;-999
2015-09-08 08:00;0;0.042881001;0.130523732;-3.89;0.587879245;-999
2015-09-08 09:00;0;0.043591017;0.181805224;-3.89;0.586536943;-999
2015-09-08 10:00;0;0.044366035;0.300989473;-3.89;0.584448102;-999
2015-09-08 11:00;0.2;0.044666042;0.254699834;-3.89;0.58391776;-999
2015-09-08 12:00;0;0.044776045;0.29761394;-3.89;0.581847989;-6.97
2015-09-08 13:00;0;0.044921048;0.209576637;-3.89;0.580326218;-999
2015-09-08 14:00;0;0.04413103;0.074987097;-3.89;0.579647072;-999
2015-09-08 15:00;0;0.043616018;0.084180951;-3.89;0.578913097;-999
2015-09-08 16:00;0;0.042650995;0.030818834;-3.89;0.578516333;-999
2015-09-08 17:00;0;0.04157097;0.003859964;-3.89;0.578292775;-999
2015-09-08 18:00;0;0.04071095;0;-3.89;0.578097401;-999
2015-09-08 19:00;0;0.040070935;0;-3.89;0.577905098;-999
2015-09-08 20:00;0;0.039650925;0;-3.89;0.577714812;-999
2015-09-08 21:00;0;0.039335918;0;-3.89;0.577526037;-999
2015-09-08 22:00;0;0.038975909;0;-3.89;0.57733899;-999
2015-09-08 23:00;0;0.038500898;0;-3.89;0.577154222;-999
2015-09-09 00:00;0;0.037830883;0;-3.89;0.57697267;-999
2015-09-09 01:00;0;0.03727587;0;-3.89;0.576793781;-999
2015-09-09 02:00;0;0.036745857;0;-3.89;0.576617436;-999
2015-09-09 03:00;0;0.036335848;0;-3.89;0.576443058;-999
2015-09-09 04:00;0;0.035940839;0;-3.89;0.576270577;-999
2015-09-09 05:00;0;0.035635832;0;-3.89;0.576099559;-999
2015-09-09 06:00;0;0.035745834;0;-3.89;0.575928013;-999
2015-09-09 07:00;0;0.035535829;0.058427223;-3.89;0.575393325;-999
2015-09-09 08:00;0;0.036140843;0.127257569;-3.89;0.574426747;-999
2015-09-09 09:00;0;0.036760858;0.21678376;-3.89;0.572899218;-999
2015-09-09 10:00;0;0.037225869;0.301218017;-3.89;0.570843219;-999
2015-09-09 11:00;0;0.037635878;0.261018057;-3.89;0.5690358;-999
2015-09-09 12:00;0;0.03812589;0.104655474;-3.89;0.568200564;-999
2015-09-09 13:00;0;0.038740904;0.108579409;-3.89;0.56733792;-999
2015-09-09 14:00;0;0.038475898;0.080080062;-3.89;0.566654171;-999
2015-09-09 15:00;0;0.038045888;0.035161165;-3.89;0.566252444;-999
2015-09-09 16:00;0;0.037370872;0.0260416;-3.89;0.565910794;-999
2015-09-09 17:00;0;0.036925862;0.002531521;-3.89;0.565717807;-999
2015-09-09 18:00;0;0.036355848;0;-3.89;0.565543334;-999
2015-09-09 19:00;0;0.035605831;0;-3.89;0.56537246;-999
2015-09-09 20:00;0;0.034780812;0;-3.89;0.565205545;-999
2015-09-09 21:00;0;0.034230799;0;-3.89;0.56504127;-999
2015-09-09 22:00;0;0.033640785;0;-3.89;0.564879826;-999
2015-09-09 23:00;0;0.033175774;0;-3.89;0.564720614;-999
2015-09-10 00:00;0;0.032700763;0;-3.89;0.564563681;-999
2015-09-10 01:00;0;0.032520759;0;-3.89;0.564407613;-999
2015-09-10 02:00;0;0.032460757;0;-3.89;0.564251832;-999
2015-09-10 03:00;0;0.032295754;0;-3.89;0.564096843;-999
2015-09-10 04:00;0;0.032220752;0.000131554;-3.89;0.563941394;-999
2015-09-10 05:00;4.275055784;0.036520852;0.00024254;-3.89;0.591119539;-999
2015-09-10 06:00;0.300129906;0.033270776;0.00056481;-3.89;0.592876779;-999
2015-09-10 07:00;0.603961911;0.033730787;0.0172257;-6.31;0.596471475;-999
2015-09-10 08:00;0.902158016;0.035535829;0.00938268;-6.31;0.602014767;-999
2015-09-10 09:00;1.744497929;0.037670879;0.01121848;-6.31;0.61137824;-999
2015-09-10 10:00;0.4;0.038815906;0.03010109;-6.31;0.612967123;-999
2015-09-10 11:00;0;0.039595924;0.06784085;-6.44;0.612354281;-999
2015-09-10 12:00;0;0.042150984;0.212003946;-6.44;0.610830675;-999
2015-09-10 13:00;0;0.044311034;0.12015311;-6.44;0.609869166;-999
2015-09-10 14:00;0;0.044121029;0.025618562;-6.44;0.609497759;-999
2015-09-10 15:00;1.672867808;0.043886024;0.01556544;-6.44;0.617850735;-999
2015-09-10 16:00;0;0.042505992;0.007847355;-6.44;0.617597838;-999
2015-09-10 17:00;0;0.041035958;0.00016354;-6.44;0.617399885;-999
2015-09-10 18:00;0;0.040420943;0;-6.44;0.617205903;-999
2015-09-10 19:00;0;0.040045934;0;-6.44;0.617013721;-999
2015-09-10 20:00;0;0.039320917;0;-6.44;0.616825018;-999
2015-09-10 21:00;0;0.038665902;0;-6.44;0.616639458;-999
2015-09-10 22:00;0;0.038525899;0;-6.44;0.616454571;-999
2015-09-10 23:00;0;0.038320894;0;-6.44;0.616270667;-999
2015-09-11 00:00;0;0.038230892;0;-6.44;0.616087195;-999
2015-09-11 01:00;0;0.037815882;0;-6.44;0.615905715;-999
2015-09-11 02:00;0;0.037585877;0;-6.44;0.615725338;-999
2015-09-11 03:00;0;0.037010864;0;-6.44;0.615547721;-999
2015-09-11 04:00;0;0.036675856;0;-6.44;0.615371712;-999
2015-09-11 05:00;0;0.036540853;0;-6.44;0.615196351;-999
2015-09-11 06:00;0;0.036260846;0.001894385;-6.44;0.615010526;-999
2015-09-11 07:00;0;0.03643585;0.066370535;-6.44;0.614422013;-999
2015-09-11 08:00;0;0.036910861;0.120155174;-6.44;0.613496005;-999
2015-09-11 09:00;0;0.037635878;0.168090022;-6.44;0.612267763;-999
2015-09-11 10:00;0;0.03815089;0.160039403;-6.44;0.611087224;-999
2015-09-11 11:00;0;0.038850907;0.094388032;-6.44;0.610312501;-999
2015-09-11 12:00;0;0.039260916;0.052219914;-6.44;0.609798623;-999
2015-09-11 13:00;0;0.039380919;0.082578049;-6.44;0.609094962;-999
2015-09-11 14:00;0;0.039055911;0.073233553;-6.44;0.608451101;-999
2015-09-11 15:00;0;0.038680903;0.04348779;-6.44;0.60799443;-999
2015-09-11 16:00;0;0.038675902;0.025547368;-6.44;0.607649598;-999
2015-09-11 17:00;0;0.038175891;0.001908314;-6.44;0.607454497;-999
2015-09-11 18:00;0;0.037635878;0;-6.44;0.60727388;-999
2015-09-11 19:00;0;0.036930862;0;-6.44;0.607096647;-999
2015-09-11 20:00;0;0.036505852;0;-6.44;0.606921454;-999
2015-09-11 21:00;0;0.03599084;0;-6.44;0.606748732;-999
2015-09-11 22:00;0;0.035820836;0;-6.44;0.606576826;-999
2015-09-11 23:00;0;0.035745834;0;-6.44;0.60640528;-999
2015-09-12 00:00;0;0.035605831;0;-6.44;0.606234406;-999
2015-09-12 01:00;0;0.035655832;0;-6.44;0.606063292;-999
2015-09-12 02:00;0.15;0.035295824;0;-6.44;0.606853715;-999
2015-09-12 03:00;0;0.034950816;0;-6.44;0.606685985;-999
2015-09-12 04:00;0;0.034620808;0;-6.44;0.606519838;-999
2015-09-12 05:00;0;0.034635808;9.8021E-05;-6.44;0.606353008;-999
2015-09-12 06:00;0;0.035070818;0.006160878;-6.44;0.606146304;-999
2015-09-12 07:00;0;0.034900814;0.058163598;-6.44;0.605616306;-999
2015-09-12 08:00;0;0.035290823;0.124842125;-6.44;0.604668862;-999
2015-09-12 09:00;0;0.035680833;0.207568238;-6.44;0.603203953;-999
2015-09-12 10:00;0;0.035915838;0.22392072;-6.44;0.601635998;-999
2015-09-12 11:00;0;0.036360848;0.142816597;-6.44;0.600571392;-999
2015-09-12 12:00;0;0.036480851;0.268980458;-6.44;0.59871989;-999
2015-09-12 13:00;0;0.036370849;0.132900483;-6.44;0.597717038;-999
2015-09-12 14:00;0;0.036540853;0.053930638;-6.44;0.597205553;-999
2015-09-12 15:00;0;0.036150844;0.039810455;-6.44;0.596783943;-999
2015-09-12 16:00;0.16010295;0.035715833;0.04392587;-6.44;0.597361548;-999
2015-09-12 17:00;1.350905338;0.035855837;0.00393625;-6.44;0.605808871;-999
2015-09-12 18:00;0.494658468;0.035205821;0;-6.44;0.608519345;-999
2015-09-12 19:00;0;0.033885791;0;-1.21;0.608356725;-999
2015-09-12 20:00;0;0.033360778;0;-1.21;0.608196626;-999
2015-09-12 21:00;0;0.032910768;0;-1.21;0.608038685;-999
2015-09-12 22:00;0;0.032520759;0;-1.21;0.607882616;-999
2015-09-12 23:00;0;0.032235752;0;-1.21;0.607727916;-999
2015-09-13 00:00;0;0.031935745;0;-1.21;0.607574654;-999
2015-09-13 01:00;0;0.03171074;0;-1.21;0.607422473;-999
2015-09-13 02:00;0;0.031620738;0;-1.21;0.607270724;-999
2015-09-13 03:00;0;0.031320731;0;-1.21;0.607120414;-999
2015-09-13 04:00;0;0.030765718;0;-1.21;0.606972768;-999
2015-09-13 05:00;0;0.030645715;0;-1.21;0.606825697;-999
2015-09-13 06:00;0;0.030930722;0.004876803;-1.21;0.606646865;-999
2015-09-13 07:00;0;0.030960722;0.082975808;-1.21;0.605981133;-999
2015-09-13 08:00;0;0.031650739;0.158086721;-1.21;0.60484396;-999
2015-09-13 09:00;0;0.032355755;0.232238576;-1.21;0.603241249;-999
2015-09-13 10:00;0;0.032730764;0.291656842;-1.21;0.601266413;-999
2015-09-13 11:00;0;0.033220775;0.290373283;-1.21;0.599297224;-999
2015-09-13 12:00;0;0.033555783;0.248080317;-1.21;0.597590021;-999
2015-09-13 13:00;0;0.034155797;0.323217541;-1.21;0.595411642;-999
2015-09-13 14:00;0;0.033610784;0.122507678;-1.21;0.59448681;-999
2015-09-13 15:00;0;0.033195775;0.069637214;-1.21;0.593893486;-999
2015-09-13 16:00;0;0.032250753;0.015278379;-1.21;0.59364349;-999
2015-09-13 17:00;0;0.031410733;0.001025093;-1.21;0.593486359;-999
2015-09-13 18:00;0;0.030045701;0;-1.21;0.593342168;-999
2015-09-13 19:00;0;0.028925675;0;-1.21;0.593203353;-999
2015-09-13 20:00;0;0.028015654;0;-1.21;0.593068904;-999
2015-09-13 21:00;0;0.027390639;0.002509853;-1.21;0.592921812;-999
2015-09-13 22:00;0;0.027195635;1.59929E-05;-1.21;0.5927912;-999
2015-09-13 23:00;0;0.026925628;0;-1.21;0.592661982;-999
2015-09-14 00:00;0;0.026655622;0;-1.21;0.592534061;-999
2015-09-14 01:00;0;0.026410616;0;-1.21;0.592407315;-999
2015-09-14 02:00;0;0.026265613;0;-1.21;0.592281265;-999
2015-09-14 03:00;0;0.026060608;0;-1.21;0.592156199;-999
2015-09-14 04:00;0;0.025905604;0;-1.21;0.592031877;-999
2015-09-14 05:00;0;0.025585597;0;-1.21;0.59190909;-999
2015-09-14 06:00;0;0.025605597;0.003847582;-1.21;0.591762227;-999
2015-09-14 07:00;0;0.025825603;0.024255554;-1.21;0.591487116;-999
2015-09-14 08:00;0;0.026355615;0.046165312;-1.21;0.591072907;-999
2015-09-14 09:00;0;0.027035631;0.191197183;-1.21;0.58975152;-999
2015-09-14 10:00;0;0.027375639;0.261928621;-1.21;0.587987665;-999
2015-09-14 11:00;0;0.027675646;0.259581792;-1.21;0.586236997;-999
2015-09-14 12:00;0;0.027965653;0.238341673;-1.21;0.584617317;-999
2015-09-14 13:00;0;0.028960676;0.119391126;-1.21;0.583734224;-999
2015-09-14 14:00;0;0.028920675;0.09484512;-1.21;0.583004307;-999
2015-09-14 15:00;0;0.028425663;0.069238939;-1.21;0.582436357;-999
2015-09-14 16:00;0;0.027815649;0.007476939;-1.21;0.582256269;-999
2015-09-14 17:00;0;0.027285637;0;-1.21;0.582125323;-999
2015-09-14 18:00;0;0.026540619;0;-1.21;0.581997954;-999
2015-09-14 19:00;0;0.025895604;0;-1.21;0.58187368;-999
2015-09-14 20:00;0;0.02530559;0;-1.21;0.581752237;-999
2015-09-14 21:00;0;0.024655575;0;-1.21;0.581633913;-999
2015-09-14 22:00;0;0.024135563;0;-1.21;0.581518086;-999
2015-09-14 23:00;0;0.023685553;0;-1.21;0.581404418;-999
2015-09-15 00:00;0;0.023315544;0;-1.21;0.581292525;-999
2015-09-15 01:00;0;0.023030537;0;-1.21;0.581182001;-999
2015-09-15 02:00;0;0.022980536;0;-1.21;0.581071716;-999
2015-09-15 03:00;0;0.022940535;0;-1.21;0.580961623;-999
2015-09-15 04:00;0;0.023070538;0;-1.21;0.580850907;-999
2015-09-15 05:00;0;0.023055538;0;-1.21;0.580740262;-999
2015-09-15 06:00;0;0.022855533;0.00338224;-1.21;0.580609497;-999
2015-09-15 07:00;0;0.022980536;0.025607728;-1.21;0.580339612;-999
2015-09-15 08:00;0;0.023505548;0.081069042;-1.21;0.579721542;-999
2015-09-15 09:00;0;0.024205565;0.168334043;-1.21;0.578556231;-999
2015-09-15 10:00;0;0.024940582;0.278237252;-1.21;0.576702418;-999
2015-09-15 11:00;0;0.02527059;0.294587154;-1.21;0.57474512;-999
2015-09-15 12:00;0;0.025630598;0.281007119;-1.21;0.572870733;-999
2015-09-15 13:00;0;0.025950606;0.161611866;-1.21;0.571738944;-999
2015-09-15 14:00;0;0.026375615;0.130153316;-1.21;0.570801181;-999
2015-09-15 15:00;0;0.026115609;0.07626137;-1.21;0.57020055;-999
2015-09-15 16:00;0;0.0257106;0.034641653;-1.21;0.569861259;-999
2015-09-15 17:00;0;0.025050585;0.002148208;-1.21;0.569727651;-999
2015-09-15 18:00;0;0.024395569;0;-1.21;0.569610575;-999
2015-09-15 19:00;0;0.023965559;2.47632E-05;-1.21;0.569495409;-999
2015-09-15 20:00;0;0.023785555;0;-1.21;0.569381261;-999
2015-09-15 21:00;0;0.023365545;0;-1.21;0.569269129;-999
2015-09-15 22:00;0;0.023095539;0;-1.21;0.569158292;-999
2015-09-15 23:00;0;0.023045538;0;-1.21;0.569047695;-999
2015-09-16 00:00;0;0.023120539;0;-1.21;0.568936739;-999
2015-09-16 01:00;0;0.023310544;0;-1.21;0.56882487;-999
2015-09-16 02:00;0;0.023015537;8.92507E-05;-1.21;0.568713862;-999
2015-09-16 03:00;0;0.023040538;0.002182773;-1.21;0.568589685;-999
2015-09-16 04:00;0;0.022575527;0;-1.21;0.568481344;-999
2015-09-16 05:00;0.15;0.022535526;0;-1.21;0.569333004;-999
2015-09-16 06:00;0;0.022455524;0;-1.21;0.569225239;-999
2015-09-16 07:00;0;0.022120516;0.087260358;-1.21;0.568575229;-999
2015-09-16 08:00;0;0.022465524;0.15331413;-1.21;0.567511881;-999
2015-09-16 09:00;0;0.022925535;0.245317673;-1.21;0.56587291;-999
2015-09-16 10:00;0;0.023255543;0.220414148;-1.21;0.564387568;-999
2015-09-16 11:00;0;0.023350545;0.099844707;-1.21;0.563653223;-999
2015-09-16 12:00;0;0.023510549;0.145618966;-1.21;0.56263282;-999
2015-09-16 13:00;0;0.024075562;0.091885917;-1.21;0.561944598;-999
2015-09-16 14:00;0;0.024245566;0.106339372;-1.21;0.561165479;-999
2015-09-16 15:00;0;0.02400056;0.049816852;-1.21;0.560739814;-999
2015-09-16 16:00;0;0.02355555;0.024855546;-1.21;0.560471857;-999
2015-09-16 17:00;0;0.023240542;0.00823428;-1.21;0.560309004;-999
2015-09-16 18:00;0;0.022915535;0.001167482;-1.21;0.560191755;-999
2015-09-16 19:00;0;0.022410523;0.001198436;-1.21;0.560076737;-999
2015-09-16 20:00;0;0.022070515;0;-1.21;0.559970819;-999
2015-09-16 21:00;0;0.021750508;4.84946E-05;-1.21;0.559866135;-999
2015-09-16 22:00;0;0.021690506;0.004433129;-1.21;0.559734412;-999
2015-09-16 23:00;0;0.021300497;0.002136858;-1.21;0.559618872;-999
2015-09-17 00:00;0.15;0.021480501;0;-1.21;0.560475596;-999
2015-09-17 01:00;0;0.0214305;0;-1.21;0.56037275;-999
2015-09-17 02:00;0.450246714;0.0214405;0.00107267;-1.21;0.563144137;-999
2015-09-17 03:00;0.450545052;0.021585504;0.00236979;-1.21;0.565908603;-999
2015-09-17 04:00;0.450203874;0.021795509;0.00088641;-1.21;0.56867918;-999
2015-09-17 05:00;0;0.02100049;0.001271694;-8.42;0.568570472;-999
2015-09-17 06:00;0;0.020630481;0.005378773;-8.42;0.568437942;-999
2015-09-17 07:00;0;0.020235472;0.064450871;-8.42;0.567939139;-999
2015-09-17 08:00;0;0.019990466;0.131946068;-8.42;0.567020846;-999
2015-09-17 09:00;0;0.020210472;0.204777219;-8.42;0.565647575;-999
2015-09-17 10:00;0;0.020405476;0.278217132;-8.42;0.563815651;-999
2015-09-17 11:00;0;0.020680483;0.253319282;-8.42;0.562137584;-999
2015-09-17 12:00;0;0.020930488;0.282447512;-8.42;0.560276775;-999
2015-09-17 13:00;0;0.021165494;0.285251944;-8.42;0.55839736;-6.84
2015-09-17 14:00;0;0.020900488;0.142135093;-8.42;0.557411196;-999
2015-09-17 15:00;0;0.02059048;0.010959264;-8.42;0.557244078;-999
2015-09-17 16:00;0;0.020300474;0.001677191;-8.42;0.557136202;-999
2015-09-17 17:00;0;0.019790462;0.000419943;-8.42;0.557038609;-999
2015-09-17 18:00;0;0.019235449;0;-8.42;0.556946297;-999
2015-09-17 19:00;0;0.018670436;0;-8.42;0.556856697;-999
2015-09-17 20:00;0;0.018060421;0;-8.42;0.556770024;-999
2015-09-17 21:00;0;0.01758041;0;-8.42;0.556685655;-999
2015-09-17 22:00;0;0.017210402;0;-8.42;0.556603061;-999
2015-09-17 23:00;0;0.016910395;0;-8.42;0.556521907;-999
2015-09-18 00:00;0;0.016650389;0;-8.42;0.556442001;-999
2015-09-18 01:00;0;0.016460384;0;-8.42;0.556363007;-999
2015-09-18 02:00;0;0.016065375;0;-8.42;0.556285909;-999
2015-09-18 03:00;0;0.015770368;0;-8.42;0.556210226;-999
2015-09-18 04:00;0;0.015660365;0;-8.42;0.556135071;-999
2015-09-18 05:00;0;0.015470361;0;-8.42;0.556060828;-999
2015-09-18 06:00;0;0.015280357;0;-8.42;0.555987497;-999
2015-09-18 07:00;0;0.015230355;0.047349302;-8.42;0.5556193;-999
2015-09-18 08:00;0;0.015635365;0.11053467;-8.42;0.554855354;-999
2015-09-18 09:00;0;0.016210378;0.202350941;-8.42;0.553516402;-999
2015-09-18 10:00;0;0.016650389;0.172535532;-8.42;0.552361163;-999
2015-09-18 11:00;0;0.01673039;0.099610488;-8.42;0.551660047;-999
2015-09-18 12:00;0;0.017070398;0.069024325;-8.42;0.55114793;-999
2015-09-18 13:00;0;0.01757541;0.073620478;-8.42;0.550604742;-999
2015-09-18 14:00;0;0.017930418;0.098569918;-8.42;0.549904354;-999
2015-09-18 15:00;0;0.017840416;0.018032253;-8.42;0.54970635;-999
2015-09-18 16:00;0;0.017530409;0;-8.42;0.549622221;-999
2015-09-18 17:00;0;0.017220402;0;-8.42;0.549539579;-999
2015-09-18 18:00;0;0.016810392;0;-8.42;0.549458905;-999
2015-09-18 19:00;0;0.016600387;0;-8.42;0.549379239;-999
2015-09-18 20:00;0;0.016440384;0;-8.42;0.549300341;-999
2015-09-18 21:00;0;0.016040374;0;-8.42;0.549223363;-999
2015-09-18 22:00;0;0.015675366;0;-8.42;0.549148136;-999
2015-09-18 23:00;0;0.015330358;0;-8.42;0.549074565;-999
2015-09-19 00:00;0;0.01499035;0;-8.42;0.549002625;-999
2015-09-19 01:00;0;0.014710343;0;-8.42;0.54893203;-999
2015-09-19 02:00;0;0.014450337;0;-8.42;0.548862682;-999
2015-09-19 03:00;0;0.014350335;0;-8.42;0.548793814;-999
2015-09-19 04:00;0;0.014085329;0;-8.42;0.548726218;-999
